title_display,primary_category,postings,median_salary,avg_applications,avg_views,opportunity_score,competition_level
Ocean Freight Coordinator (Export) / 3 Months Contract / Global Mnc,Logistics / Supply Chain,30,2350.0,0.0,0.2,25.1,Low
Office Admin,Admin / Secretarial,134,2500.0,21.007462686567163,201.044776119403,20.9,High
Office Admin #65132,Admin / Secretarial,45,2100.0,0.35555555555555557,10.533333333333333,27.9,Low
Office Admin Assistant,Admin / Secretarial,20,2250.0,6.1,79.25,12.7,High
Office Admin Executive,Admin / Secretarial,20,2850.0,13.25,115.1,9.6,High
Office Administrator,Admin / Secretarial,220,2975.0,13.25,103.98181818181818,26.4,High
"Office Administrator, Mnc",Accounting / Auditing / Taxation,425,3000.0,1.2258823529411764,10.435294117647059,39.8,Medium
Office Assistant,Admin / Secretarial,41,2175.0,4.829268292682927,55.926829268292686,17.8,Medium
Office Cleaner,General Work,61,1550.0,0.4262295081967213,30.16393442622951,27.7,Low
Office Cleaner,Others,48,1650.0,1.0,33.9375,24.7,Low
Office Manager,Admin / Secretarial,124,4250.0,22.669354838709676,142.91935483870967,21.3,High
"Officer, Security",Hospitality,26,2500.0,1.4615384615384615,18.423076923076923,19.7,Medium
Online Customer Success Manager (Wfh),Banking and Finance,21,4500.0,0.9047619047619048,18.761904761904763,23.4,Low
Operation Admin,Admin / Secretarial,44,2500.0,4.136363636363637,46.34090909090909,20.0,Medium
Operation Admin Coordinator #65833,Admin / Secretarial,34,2400.0,0.11764705882352941,6.4411764705882355,27.6,Low
Operation Assistant,Admin / Secretarial,27,2500.0,0.5185185185185185,21.40740740740741,23.2,Low
Operation Director,F&B,28,10000.0,1.0,8.428571428571429,36.5,Low
Operation Executive,Admin / Secretarial,71,3000.0,4.71830985915493,46.66197183098591,23.7,Medium
Operation Executive,Building and Construction,166,4500.0,1.2409638554216869,12.210843373493976,38.7,Medium
Operation Executive,Customer Service,106,3100.0,1.7547169811320755,22.556603773584907,30.6,Medium
Operation Executive,General Management,36,3850.0,3.3333333333333335,52.888888888888886,25.1,Medium
Operation Executive,General Work,33,2850.0,1.9696969696969697,19.636363636363637,22.0,Medium
Operation Executive,Logistics / Supply Chain,85,3050.0,2.7294117647058824,31.03529411764706,27.8,Medium
Operation Executive,Others,47,2900.0,2.74468085106383,30.617021276595743,23.2,Medium
Operation Manager,Admin / Secretarial,59,5400.0,4.101694915254237,35.389830508474574,28.2,Medium
Operation Manager,Building and Construction,87,5000.0,5.666666666666667,47.0,27.8,High
Operation Manager,Customer Service,129,4750.0,7.9147286821705425,58.1937984496124,28.9,High
Operation Manager,Engineering,31,6500.0,4.67741935483871,34.0,24.4,Medium
Operation Manager,F&B,156,4875.0,3.9615384615384617,30.596153846153847,33.6,Medium
Operation Manager,General Management,156,6400.0,7.294871794871795,54.28846153846154,34.1,High
Operation Manager,Logistics / Supply Chain,32,6250.0,30.59375,150.875,16.4,High
Operation Manager,Others,32,5000.0,11.0625,73.59375,18.3,High
Operation Manager,Sales / Retail,20,6000.0,4.15,28.1,21.1,Medium
Operation Manager (F&B Industry),General Management,24,5250.0,0.08333333333333333,1.875,28.7,Low
"Operation Manager (Manufacturing/ Oil&Gas/ Precision, West)",Engineering,35,7500.0,3.742857142857143,25.514285714285716,27.5,Medium
Operation Manager - Dishwashing,General Management,25,4000.0,0.36,6.0,26.6,Low
Operation Representative #65765,Logistics / Supply Chain,30,5000.0,0.5666666666666667,6.4,29.8,Low
Operation Supervisor,Building and Construction,22,3800.0,0.9545454545454546,14.818181818181818,23.1,Low
Operation Supervisor,Customer Service,41,3900.0,1.7560975609756098,13.341463414634147,26.6,Medium
Operation Supervisor,Environment / Health,33,3450.0,0.45454545454545453,3.4545454545454546,31.4,Low
Operation Supervisor,F&B,279,3600.0,0.26881720430107525,7.279569892473118,42.9,Low
Operation Supervisor,General Management,34,4050.0,3.3823529411764706,27.41176470588235,22.9,Medium
Operation Supervisor,General Work,65,4250.0,0.6,11.876923076923077,35.1,Low
Operation Supervisor,Logistics / Supply Chain,29,4000.0,1.5517241379310345,28.137931034482758,25.2,Medium
Operation Supervisor,Manufacturing,46,4000.0,0.4782608695652174,5.065217391304348,30.4,Low
Operations & Business Development Intern (Education Business),Admin / Secretarial,133,1150.0,0.07518796992481203,3.7293233082706765,35.2,Low
Operations & Marketing Intern (Education Business),Admin / Secretarial,463,1100.0,0.06047516198704104,2.6306695464362853,43.6,Low
Operations Admin,Admin / Secretarial,42,2625.0,2.5714285714285716,38.642857142857146,21.7,Medium
Operations Admin Executive,Admin / Secretarial,61,2650.0,7.540983606557377,77.78688524590164,19.3,High
Operations Administrator,Admin / Secretarial,32,2825.0,2.5,41.3125,20.5,Medium
Operations Analyst,Banking and Finance,41,4250.0,5.219512195121951,54.609756097560975,22.0,High
Operations Assistant,Admin / Secretarial,64,2400.0,1.125,28.359375,27.0,Medium
Operations Assistant,Customer Service,22,2375.0,6.045454545454546,53.72727272727273,13.6,High
Operations Assistant,F&B,49,7550.0,0.32653061224489793,17.306122448979593,39.4,Low
Operations Assistant,General Work,20,2000.0,0.55,12.95,21.4,Low
Operations Assistant,Logistics / Supply Chain,29,2300.0,4.344827586206897,47.96551724137931,16.8,Medium
Operations Assistant,Repair and Maintenance,32,4100.0,0.5,11.4375,30.0,Low
Operations Assistant,Sales / Retail,22,7550.0,0.4090909090909091,15.363636363636363,34.0,Low
Operations Assistant #65243,F&B,32,2175.0,0.03125,3.21875,27.2,Low
Operations Assistant #65692,Logistics / Supply Chain,22,2250.0,0.0,4.2272727272727275,25.1,Low
Operations Assistant #65705,Logistics / Supply Chain,20,2500.0,0.0,3.15,24.9,Low
"Operations Assistant (Shift, Up To $3,100)",Others,109,2600.0,0.13761467889908258,6.477064220183486,36.2,Low
Operations Assistant (West),Logistics / Supply Chain,61,1900.0,0.01639344262295082,8.475409836065573,28.9,Low
Operations Assistant - Logistics / Mnc #37808A,Logistics / Supply Chain,26,2600.0,0.19230769230769232,16.384615384615383,25.9,Low
Operations Associate,Admin / Secretarial,20,2800.0,1.0,18.35,19.9,Low
"Operations Associate, Transport & Facilities (Residential Care)",Customer Service,22,2000.0,0.2727272727272727,11.727272727272727,21.2,Low
Operations Coordinator,Admin / Secretarial,35,2900.0,4.257142857142857,47.857142857142854,20.1,Medium
Operations Coordinator,Repair and Maintenance,23,4300.0,0.6956521739130435,17.47826086956522,27.2,Low
Operations Coordinator,Sales / Retail,28,7775.0,0.4642857142857143,14.392857142857142,35.7,Low
Operations Director,F&B,52,6500.0,5.153846153846154,33.90384615384615,28.1,High
Operations Director,General Management,20,8500.0,9.2,49.1,21.7,High
Operations Executive,Admin / Secretarial,230,2875.0,3.9695652173913043,45.81739130434783,32.1,Medium
Operations Executive,Building and Construction,47,3250.0,5.1063829787234045,51.808510638297875,21.0,High
Operations Executive,Consulting,20,3250.0,6.1,44.45,17.7,High
Operations Executive,Customer Service,161,3050.0,5.198757763975156,47.18633540372671,29.1,High
Operations Executive,Environment / Health,37,3250.0,4.324324324324325,52.810810810810814,21.6,Medium
Operations Executive,F&B,80,3400.0,3.2125,36.9375,28.6,Medium
Operations Executive,General Management,75,3500.0,9.733333333333333,71.78666666666666,22.7,High
Operations Executive,General Work,73,3000.0,1.9726027397260273,21.726027397260275,27.3,Medium
Operations Executive,Logistics / Supply Chain,271,3250.0,5.206642066420664,48.549815498154985,32.8,High
Operations Executive,Others,124,3450.0,4.395161290322581,41.096774193548384,29.4,Medium
Operations Executive,Security and Investigation,22,3587.5,9.954545454545455,68.86363636363636,13.1,High
Operations Executive #52077,General Management,40,2500.0,0.175,8.15,28.6,Low
Operations Executive (3Pl Logistics Mnc),Customer Service,43,3850.0,0.6046511627906976,5.4186046511627906,27.8,Low
Operations Executive (5 Days/Freight Forwarding/East) #66169,Logistics / Supply Chain,21,2350.0,0.0,5.285714285714286,24.9,Low
"Operations Executive (Bunker, Up To $6,000)",Logistics / Supply Chain,59,5750.0,1.8135593220338984,15.694915254237289,30.4,Medium
"Operations Executive (East, Airfreight, 5.5 Days)",Logistics / Supply Chain,23,3750.0,1.3478260869565217,30.26086956521739,21.5,Medium
"Operations Executive (Flexitank, Up To $5,000)",Logistics / Supply Chain,25,4000.0,0.16,3.08,26.2,Low
Operations Executive (Insurance Mnc) / Central,General Management,20,3750.0,3.0,41.1,17.7,Medium
"Operations Executive (Iso Tank, Up To $5,000)",Logistics / Supply Chain,20,4000.0,0.3,4.3,24.2,Low
Operations Executive (Shipowners/Charterers/Shipbrokers),Logistics / Supply Chain,61,3400.0,1.3114754098360655,16.885245901639344,27.3,Medium
Operations Executive (Shipping) Oil & Gas Mnc,Logistics / Supply Chain,23,4500.0,0.34782608695652173,3.5652173913043477,25.8,Low
Operations Executive F & B (Retail Hours),Marketing / Public Relations,25,3350.0,0.4,9.96,27.1,Low
Operations Liaison Assistant,Customer Service,20,2750.0,0.0,5.75,25.1,Low
Operations Manager,Admin / Secretarial,50,4000.0,2.74,30.42,25.0,Medium
Operations Manager,Banking and Finance,26,7000.0,2.1923076923076925,33.88461538461539,26.8,Medium
Operations Manager,Building and Construction,71,5500.0,7.197183098591549,52.605633802816904,26.2,High
Operations Manager,Consulting,21,6650.0,25.523809523809526,131.71428571428572,13.8,High
Operations Manager,Customer Service,90,5000.0,7.2,47.58888888888889,27.3,High
Operations Manager,Engineering,32,5875.0,3.3125,43.28125,25.7,Medium
Operations Manager,Environment / Health,26,4400.0,14.73076923076923,100.8076923076923,14.2,High
Operations Manager,F&B,127,5000.0,6.7637795275590555,52.70866141732284,30.5,High
Operations Manager,General Management,144,4450.0,11.256944444444445,77.56944444444444,26.7,High
Operations Manager,General Work,21,4600.0,15.047619047619047,73.33333333333333,13.7,High
Operations Manager,Information Technology,48,7000.0,2.2916666666666665,26.645833333333332,31.0,Medium
Operations Manager,Logistics / Supply Chain,103,6500.0,6.087378640776699,47.019417475728154,31.5,High
Operations Manager,Others,54,6000.0,9.425925925925926,74.12962962962963,24.4,High
Operations Manager,Sales / Retail,20,4200.0,11.4,77.0,13.8,High
Operations Manager (Airfreight) #65254,Logistics / Supply Chain,35,4500.0,0.22857142857142856,3.742857142857143,31.2,Low
Operations Manager (Amusement Park),Hospitality,26,6000.0,1.3846153846153846,9.038461538461538,26.4,Medium
Operations Manager (Construction),Building and Construction,31,5000.0,1.7741935483870968,15.290322580645162,25.8,Medium
"Operations Manager (Marine Supplier, Tuas)",Others,26,4350.0,0.11538461538461539,3.1923076923076925,27.4,Low
"Operations Manager (Metal Manufacturer, Up To $5,000)",Manufacturing,27,4750.0,1.2962962962962963,24.77777777777778,24.5,Medium
"Operations Officer (Marine, Up To $2,800)",Logistics / Supply Chain,25,2650.0,0.12,1.6,23.9,Low
Operations Specialist (Medical Industry),Logistics / Supply Chain,27,3600.0,0.3333333333333333,3.4074074074074074,25.3,Low
Operations Supervisor,Building and Construction,30,3775.0,1.2333333333333334,19.466666666666665,25.5,Medium
Operations Supervisor,Customer Service,86,3750.0,1.2674418604651163,16.523255813953487,32.1,Medium
Operations Supervisor,Environment / Health,96,3450.0,0.5833333333333334,10.65625,38.6,Low
Operations Supervisor,F&B,249,3800.0,0.8755020080321285,16.610441767068274,40.5,Low
Operations Supervisor,General Management,42,3750.0,4.190476190476191,35.023809523809526,23.2,Medium
Operations Supervisor,General Work,39,3750.0,1.1282051282051282,16.615384615384617,28.4,Medium
Operations Supervisor,Logistics / Supply Chain,88,4000.0,5.011363636363637,33.04545454545455,27.4,High
Operations Supervisor,Manufacturing,88,3800.0,1.3863636363636365,18.897727272727273,32.1,Medium
Operations Supervisor,Others,213,4000.0,1.0657276995305165,15.629107981220658,39.4,Medium
Operations Supervisor,Sales / Retail,22,3925.0,2.9545454545454546,27.954545454545453,20.6,Medium
Operations Supervisor,Wholesale Trade,23,4000.0,1.5217391304347827,15.478260869565217,23.3,Medium
"Operations Supervisor (Iso Tank, Up To $7,000)",Logistics / Supply Chain,24,6000.0,0.125,2.4166666666666665,29.9,Low
"Operations Supervisor (Material Handling, Workshop) / Automotive Mnc / West",Engineering,23,4500.0,0.13043478260869565,0.6956521739130435,26.8,Low
Operations Support Executive,Marketing / Public Relations,25,3250.0,1.56,17.92,25.9,Medium
Operations Team Lead (1 Year Renewable Contract) Logistics Mnc,Logistics / Supply Chain,39,3100.0,0.02564102564102564,2.2564102564102564,28.1,Low
Operator,Logistics / Supply Chain,27,1100.0,0.037037037037037035,6.62962962962963,23.0,Low
Operator,Manufacturing,23,1800.0,1.0,77.47826086956522,21.0,Low
Optician,Sales / Retail,21,4000.0,1.0,27.238095238095237,25.3,Low
"Optics Engineer (East, Up To $8,000)",Design,108,6000.0,0.07407407407407407,3.740740740740741,40.1,Low
Optometrist,Healthcare / Pharmaceutical,47,3950.0,0.19148936170212766,20.382978723404257,31.1,Low
Optometrist,Sales / Retail,21,4750.0,0.23809523809523808,22.142857142857142,29.3,Low
Optometrist #65218,Medical / Therapy Services,48,3750.0,0.0,2.1666666666666665,33.0,Low
Optometrist (Clinic Specialist),Healthcare / Pharmaceutical,91,4500.0,0.02197802197802198,6.758241758241758,36.4,Low
Optometrist (Contact Lens Retail Outlet)/ Centre,Medical / Therapy Services,100,3250.0,0.0,2.6,34.8,Low
Optometrist (Retail),Healthcare / Pharmaceutical,77,3500.0,0.0,3.3636363636363638,33.5,Low
Oracle Database Administrator,Information Technology,29,7500.0,0.4827586206896552,23.03448275862069,34.5,Low
Oracle Dba,Information Technology,27,7750.0,1.2592592592592593,30.037037037037038,32.1,Medium
"Order Processing Executive (Commonwealth, Up To $2,800)",Admin / Secretarial,33,2650.0,0.09090909090909091,2.515151515151515,25.9,Low
Outdoor Sales Engineer,Engineering,31,3250.0,0.06451612903225806,4.225806451612903,26.7,Low
Outdoor Sales Engineer,Sales / Retail,23,3250.0,0.13043478260869565,3.9130434782608696,24.4,Low
Outdoor Sales Engineer (Optics Mnc),Sales / Retail,28,3400.0,0.21428571428571427,19.535714285714285,25.6,Low
Outdoor Sales Executive,Sales / Retail,149,2300.0,0.28859060402684567,8.919463087248323,35.3,Low
Outdoor Sales Executive #65636,Sales / Retail,27,3500.0,0.07407407407407407,2.2962962962962963,28.3,Low
Outdoor Sales Executive #65828,Sales / Retail,45,2400.0,0.15555555555555556,4.066666666666666,29.3,Low
Outdoor Sales Executive (Pet Retail) #64829,Sales / Retail,20,4250.0,0.5,13.2,26.0,Low
Outdoor Sales Executive - 5 Days #64829,Sales / Retail,51,3750.0,0.3333333333333333,6.098039215686274,31.9,Low
Outdoor Sales Representative (Chemical Manufacturer),Marketing / Public Relations,26,2100.0,0.0,7.384615384615385,23.7,Low
Outlet Manager,Customer Service,59,4000.0,1.0847457627118644,10.135593220338983,29.7,Medium
Outlet Manager,F&B,270,3325.0,0.7851851851851852,10.766666666666667,40.8,Low
Outlet Manager #66113,General Management,21,3500.0,0.0,3.7142857142857144,27.1,Low
Outlet Manager/Senior Outlet Manager,F&B,46,4000.0,0.45652173913043476,8.130434782608695,30.5,Low
Outlet Staff #65812,F&B,43,1530.0,0.023255813953488372,6.488372093023256,28.0,Low
Outlet Supervisor,Customer Service,43,3000.0,0.046511627906976744,4.27906976744186,30.5,Low
Outlet Supervisor,F&B,36,3050.0,0.3055555555555556,11.916666666666666,28.1,Low
Outsourcing Accounting Manager (Gptw Certified Company) #64430,Accounting / Auditing / Taxation,34,7350.0,0.47058823529411764,7.147058823529412,35.4,Low
Outsystems Developer,Information Technology,45,7000.0,0.4888888888888889,10.266666666666667,37.4,Low
Packer,Manufacturing,27,1750.0,3.2222222222222223,143.07407407407408,17.9,Medium
"Paid Media Specialist (E-Commerce, Fashion/Apparel)",Advertising / Media,25,7000.0,0.08,1.96,32.2,Low
Panel Beater (Automotive Industry),Repair and Maintenance,32,3300.0,0.0,2.15625,27.3,Low
Paralegal,Admin / Secretarial,45,3200.0,2.6222222222222222,34.08888888888889,22.8,Medium
Paralegal,Legal,107,3400.0,3.953271028037383,45.88785046728972,27.5,Medium
Part Time Physiotherapist ( Island Wide ) #Hvn,Consulting,20,2500.0,0.0,2.0,26.2,Low
Part-Time Cleaner #65949,General Work,36,1399.5,0.027777777777777776,8.777777777777779,26.6,Low
Partner,Consulting,37,13000.0,2.4594594594594597,20.56756756756757,40.8,Medium
Parts Administrative Executive ( Parts Admin / Sales Coordinator /Raise Po ),Accounting / Auditing / Taxation,49,4000.0,8.83673469387755,59.857142857142854,20.6,High
Passionate Home Tutors Needed In Singapore!,Education and Training,26,3000.0,0.7692307692307693,12.884615384615385,31.4,Low
Pastry Assistant/Sous Chef,Customer Service,24,2500.0,0.16666666666666666,13.208333333333334,24.5,Low
